username, created_at, lng, lat, text
SwordsStilettos, Thu Apr 23 21:18:35 +0000 2020, -80.969873, 35.531335, @SA_Larsen @sharonkmayhew @cynthiareeg @LisaLSchmid @ChrysFey @CherylRainfield @beverlymcclure @klburkinshaw1… https://t.co/dkTr2Tid1T 
emerlaay, Thu Apr 23 21:18:35 +0000 2020, -91.401008, 30.937336, out of the box!!! 
lindamrogers101, Thu Apr 23 21:18:35 +0000 2020, -118.411907, 34.020789, HUGE WIN! 
zebleyfam4, Thu Apr 23 21:18:35 +0000 2020, -96.148893, 41.165470, https://t.co/tH3VnhNcht 
apxrecords, Thu Apr 23 21:18:35 +0000 2020, -81.949080, 34.938382, Cooking up some heat in the studio with @PropellerheadSW at #apexstudiosouth https://t.co/oVvC0mKuAU 
Jbriggsy_14, Thu Apr 23 21:18:36 +0000 2020, -86.290863, 41.679655, @TalladegaSuperS @NASCAR @iRacing @GEICO @GEICORacing Virtual Dega is better than no Dega at all. 
HansBurbidge, Thu Apr 23 21:18:36 +0000 2020, -93.268451, 44.904864, Uppstart på säsongen med IFK Strömsunds Minnesota avdelning. Alla var på plats och redo. @ Pearl Park https://t.co/h0l63s8G2U 
19tk69, Thu Apr 23 21:18:36 +0000 2020, -110.333651, 31.526398, @FrankSowa1 Wtf 
Reyro101, Thu Apr 23 21:18:36 +0000 2020, -73.948775, 40.655138, @DennardJackson Then you from the Midwest 
playboireed, Thu Apr 23 21:18:36 +0000 2020, -84.151150, 33.442425, @IamOsitaSmith @souljaian @playboicarti @billieeilish Good looks G 🔥🤝 
donaldson5678, Thu Apr 23 21:18:36 +0000 2020, -84.433106, 33.767195, @jaredkylecantu Hell. No. 
KristinSwanton, Thu Apr 23 21:18:36 +0000 2020, -79.420865, 38.003376, @MollyJongFast 🤣🤣😂😂 
NadineStenna, Thu Apr 23 21:18:36 +0000 2020, -115.234435, 36.018805, There was a low of 11.4 on my ochem exam.  Luckily that wasn’t me 
triSARAHtops609, Thu Apr 23 21:18:36 +0000 2020, -74.651840, 39.520406, I haven’t discussed my anger on this topic yet cause im probably the only one but this virus is making stranger thi… https://t.co/WAFfTqJrxZ 
Goal__Diggah, Thu Apr 23 21:18:36 +0000 2020, -75.117998, 40.004866, Thank you bae 🥰 https://t.co/JWLxs9Ce42 
JosephDiorio6, Thu Apr 23 21:18:37 +0000 2020, -86.791549, 36.200008, @funder I will vote for a lava lamp before I vote for Trump. 
xrunner65, Thu Apr 23 21:18:37 +0000 2020, -111.931711, 34.168253, Hh https://t.co/EcLizB00At 
Branden_Gilbert, Thu Apr 23 21:18:37 +0000 2020, -82.609376, 41.241430, Can't wait for tonight when Jerry Jones trades Zeke, Dak and 7 first rounders for the #1, only to select a guy who looks like Tony Romo. 
MonicaZamoraLOM, Thu Apr 23 21:18:37 +0000 2020, -118.411907, 34.020789, @jeremysaffer I wish! That would be sick 😭 
_ria__x, Thu Apr 23 21:18:37 +0000 2020, -79.980689, 40.431389, I always write my passwords down then forget them, change the password and forget the changed password, never endin… https://t.co/ryhdCrHG4w 
jadaessence_, Thu Apr 23 21:18:37 +0000 2020, -79.861034, 35.170499, When is it not lmao. 
antiSOLEcial, Thu Apr 23 21:18:37 +0000 2020, -89.338039, 31.310637, us at champs 😂😂😂 @jasbelit 
_alejandrraaaa_, Thu Apr 23 21:18:37 +0000 2020, -106.187572, 31.690114, If you did you would answer my FaceTime calls bitch. 
Karlynesublime, Thu Apr 23 21:18:37 +0000 2020, -95.446486, 29.838495, YES!!!!!!!! 
HayleyHae, Thu Apr 23 21:18:37 +0000 2020, -83.173867, 32.678207, i can honestly say... dick do not make bitches crazy. bitches be delusional and half was slow before the dick.  the… https://t.co/eiZOaD0q12 
anadecimononica, Thu Apr 23 21:18:37 +0000 2020, -96.761753, 32.819858, @ursulacamba @hectorvazquez74 Decían (chisme, no comprobado) que no hablaba bien español. Que lo hablaba como los d… https://t.co/gehKKWiVVO 
__asri, Thu Apr 23 21:18:37 +0000 2020, -107.342056, 24.662488, @AlfonsoUriarteG Se nubló bien raro y se mira un color muy raro 
texxate, Thu Apr 23 21:18:37 +0000 2020, -121.280423, 38.579524, i luvvvv loncheras 💞 
MatthewDukes20, Thu Apr 23 21:18:37 +0000 2020, -83.173867, 32.678207, Here watching College day and tua this and tua that tell you the truth I don't think tua is 100% to go to the NFL a… https://t.co/nczcfhbFYU 
JBearCA1, Thu Apr 23 21:18:38 +0000 2020, -116.483868, 33.921379, @Gus_802 Commie fucking trash, we should refurbish and reuse the shopping malls of America. 
ednaaescobar, Thu Apr 23 21:18:38 +0000 2020, -100.270474, 25.736715, Debe ser que nunca tienes prisa, siempre estás diciéndome ahorita voy, ahorita voy, ahorita vengo🎼 
10k_Caash, Thu Apr 23 21:18:38 +0000 2020, -95.904630, 33.245480, No one in this video with me tho lol? 
Mjhtwh, Thu Apr 23 21:18:38 +0000 2020, -75.875780, 41.244204, @senurrreta Me 
KingVaughanFLA, Thu Apr 23 21:18:38 +0000 2020, -79.565792, 43.837104, Tonight @_DebSchulte will be part of a Telephone Townhall at 6pm with @Sflecce and Dr. Kurji from @YorkRegionGovt t… https://t.co/jZLZBMQMNk 
HateItHereeeee, Thu Apr 23 21:18:38 +0000 2020, -81.570878, 28.246567, @Nelsonbarros_12 Lmao I know babe 
VirallyAds, Thu Apr 23 21:18:38 +0000 2020, -73.977182, 40.780751, ❤Help friends and neighbors recycle empty soda bottles into face shields and become a hero!   #BillionShields… https://t.co/5sGcNhsZd1 
Godsman_X, Thu Apr 23 21:18:38 +0000 2020, -73.666578, 45.747456, I hope one day I’ll be able to comfortably say that I have as big of a heart as my older brother #IYKYK . 
ItsCarloJr, Thu Apr 23 21:18:38 +0000 2020, -118.131964, 34.177310, America is not ready for the second wave. 
xaelophone, Thu Apr 23 21:18:38 +0000 2020, -73.948775, 40.655138, los angeles by estevan oriol https://t.co/QR0EsuUGYA 
EverittCarlson, Thu Apr 23 21:18:38 +0000 2020, -73.990556, 40.735556, #iTOMB #Quarantunes inspired. Guy on the street just called me “doll”. Think this quarantine’s messed up some heads… https://t.co/uLyVeZa2aj 
hi_its_CJ15, Thu Apr 23 21:18:38 +0000 2020, -118.063704, 33.928933, @LunaYenitze @ITalkFortnite And I’ll ask no matter what bc I like him and his content so plz don’t tell me what to do 
camilo_hdezd, Thu Apr 23 21:18:38 +0000 2020, -118.411907, 34.020789, @LorenzoParro Jajajajajjaja. Ese está para Mañana is Too Late. 
xKillSwitch130x, Thu Apr 23 21:18:38 +0000 2020, -71.451600, 42.986300, First time shaving in over two years lol. I’m regrowing it. Just wanted to grow it the right way 👌🏽🧔🏻 #selfie… https://t.co/sgQjql47Sa 
alexixdrea, Thu Apr 23 21:18:38 +0000 2020, -95.446486, 29.838495, @PVAMUGMC https://t.co/819HtRlqNl 
JR86_, Thu Apr 23 21:18:38 +0000 2020, -77.163103, 39.087055, @Dsalgado15 They bought it for 190k but that price they trying to sell it for idk it’s way to much the most expensi… https://t.co/BHK1RAztN7 
WillCleveland13, Thu Apr 23 21:18:38 +0000 2020, -77.572455, 43.211767, Details here: https://t.co/4l3x0McDl7 
Linmari20255171, Thu Apr 23 21:18:39 +0000 2020, -119.782465, 36.786042, Thank you for sharing 
ThatsLudaChriss, Thu Apr 23 21:18:39 +0000 2020, -119.306608, 37.269176, Said her dms broke but I’m all up in em 
Eddiegalindo, Thu Apr 23 21:18:39 +0000 2020, -117.851089, 33.842863, @AZCardinals @_CeeDeeThree 🔥 to pair with @K1 
StevenGarcia280, Thu Apr 23 21:18:39 +0000 2020, -75.117998, 40.004866, @DristenDu @LaceyEvansWWE @WWEonFOX Actually a lot of people do sir 
izzyymotley, Thu Apr 23 21:18:39 +0000 2020, -80.631132, 35.401981, @TheSmithPlays Great on Black Ops 1, Fine on Black Ops 3. That’s it. Beautiful atmosphere, great challenges, import… https://t.co/Yji6BiPxmt 
DavidZeeeeeeeee, Thu Apr 23 21:18:39 +0000 2020, -76.295896, 36.763216, https://t.co/Y4astKY38u 
MekelKasanova, Thu Apr 23 21:18:39 +0000 2020, -157.799589, 21.319944, @PonderingGhost @BawesomeBurf Oh I've recently seen one of those and umm yea that dude ain't done it was click bait lol. 
french0nion, Thu Apr 23 21:18:39 +0000 2020, -107.554562, 43.000325, @Real_AdamBomb Nah you’d like it too much, simp 
TonyPar36282257, Thu Apr 23 21:18:39 +0000 2020, -122.630908, 45.536402, @jimmyfallon https://t.co/ZgjoJPPHCf 
polly_not, Thu Apr 23 21:18:39 +0000 2020, -100.076888, 31.168893, "She picked up cigarettes again. She's going through an Awful time. Give her time. She'll be okay. She just needs s… https://t.co/HmiwwDPJ3t 
PhilRanta, Thu Apr 23 21:18:39 +0000 2020, -118.411907, 34.020789, @sports3podcast Oh man! I can’t wait to #longsnapthedraft tonight! https://t.co/RghkGzV2ib 
RFWill149, Thu Apr 23 21:18:39 +0000 2020, -122.030365, 37.529056, Today's Work Hat of Choice since it is Night 1 of the 2020 #NFLDraft is the #GoNiners Script Hat Exclusive that… https://t.co/ViIJtdYEIz 
PhalanxNeymar, Thu Apr 23 21:18:40 +0000 2020, -83.173867, 32.678207, These niggas rushed me here calling me mad times just to not have they shit together. I hate that shit man. 
SammyJSammyJ, Thu Apr 23 21:18:40 +0000 2020, -71.508912, 41.696719, @realDonaldTrump You’re welcome, Geriatric Clementine 
kimmielovesnana, Thu Apr 23 21:18:40 +0000 2020, -80.476404, 43.430240, Bin laden lovers.  Trumps and in-laws ... sick m.f. 
ElPincheDro, Thu Apr 23 21:18:40 +0000 2020, -97.285913, 32.779967, Damn bruh😔 
metasynchronic, Thu Apr 23 21:18:40 +0000 2020, -104.997190, 39.647635, @luca1051 @SkeeterKudzu @MarcSnetiker @Lin_Manuel You are the worst. 
jennu_sahadev, Thu Apr 23 21:18:40 +0000 2020, -82.997424, 40.202396, Moderna's COVID-19 Vaccine Clinical Trial Moves into 2nd Round of Dosing | BioSpace https://t.co/57lafgSJvs #jobs 
frankndsigns, Thu Apr 23 21:18:40 +0000 2020, -118.411907, 34.020789, @LettyRodrigue12 Saludos colocha rompe almuadas😂😂😍 
Karaline_Katoa, Thu Apr 23 21:18:40 +0000 2020, -122.791854, 45.424871, today is one of my day 1s bday &amp; when I messaged happy bday to him... he said he couldn’t believe how much time fle… https://t.co/VjoO5U7l1N 
Julia_san103, Thu Apr 23 21:18:40 +0000 2020, -95.326899, 29.547885, @_dianaathii_ I literally get so mad anytime I try to do that 😅 
jaydub_1961, Thu Apr 23 21:18:40 +0000 2020, -90.597442, 41.537943, @ColeRusk1 @CeliaPalermo @CoachJeffMonken @Coach_Hammer @TuckerWaugh @DrinkallCoach That's awesome Cole, I'm crossi… https://t.co/C9vq1ioT5r 
ShareseMichelle, Thu Apr 23 21:18:40 +0000 2020, -76.848068, 39.065006, Please please pleassseeeee learn the fundamentals of when to hit “reply all” vs “reply” when emailing 🙃 
bigdaddymanny84, Thu Apr 23 21:18:40 +0000 2020, -117.915261, 34.138088, When jay hits you up saying his car is dirty . I had to laugh 😂 
a_nelsen17, Thu Apr 23 21:18:40 +0000 2020, -94.184913, 45.530721, @SamNjokuSports For example Ravens lose a year of Lamars rookie contract 
DianeMi53736168, Thu Apr 23 21:18:40 +0000 2020, -81.109617, 32.017285, https://t.co/bw9kD59kCM 
R_female, Thu Apr 23 21:18:41 +0000 2020, -117.104989, 32.810012, @Kaa_kii https://t.co/hJYw57u5Xf 
deimoscosplay, Thu Apr 23 21:18:41 +0000 2020, -118.113076, 33.844650, @fairybeeb PRETTY CUTIE ALERT 
J_VOGEL23, Thu Apr 23 21:18:41 +0000 2020, -77.604684, 41.117936, @mydadscardcoll1 https://t.co/LdClOknxAm 
3CRE_advisors, Thu Apr 23 21:18:41 +0000 2020, -84.500000, 39.133333, As May quickly approaches we are happy to begin the opening up of our state. If you are an investor or business own… https://t.co/5SLUYo9wCP 
Mason_Bosch, Thu Apr 23 21:18:41 +0000 2020, -85.722346, 38.195555, Bout to stop reaching out to ppl and see how dry my inbox is for a few days. 
grysonnn, Thu Apr 23 21:18:41 +0000 2020, -157.937057, 21.404041, This was my 2020 goal but.. 
DonnyMartell, Thu Apr 23 21:18:41 +0000 2020, -75.770041, 42.746617, @ORtvollO LMAOOOO 
Alari_Stuff, Thu Apr 23 21:18:41 +0000 2020, -81.220009, 28.904590, @KelemenCari I've been asking that for weeks.  My 18 year old son works at one.  No employees have gotten sick.  Th… https://t.co/jrVm8G70Rd 
itsyourboy_kj, Thu Apr 23 21:18:41 +0000 2020, -157.799589, 21.319944, @Steven_Mahilum So if he says you suck at 2K . MEANS YOU SUCK AT 2K 😂 
Kslayy_, Thu Apr 23 21:18:41 +0000 2020, -83.302512, 30.856085, @zellieimani Prolly should have said Southern Black mamas 
danelllzz, Thu Apr 23 21:18:41 +0000 2020, -121.914529, 37.715531, yessss my bestie brought me puffs 🥒🍓🍌🍉🍊🥭 
Karijo1011, Thu Apr 23 21:18:41 +0000 2020, -120.583402, 44.145437, I’m gonna go get whiskey and get all dressed up and make my sister play bartender with me. Its like house when we… https://t.co/FJaSwHuvQR 
Jamiescv24, Thu Apr 23 21:18:42 +0000 2020, -71.354331, 42.285584, One of my favorites in years... every player will change NFL 
ashlynn_stamps, Thu Apr 23 21:18:42 +0000 2020, -100.076888, 31.168893, @TRISTANTHOO @nayrenimsaj I did hear about that! YOU GO QUEEN 
1011NIGHTMARE, Thu Apr 23 21:18:42 +0000 2020, -82.959777, 40.085772, https://t.co/jM1N4TYseo 
evangelist84, Thu Apr 23 21:18:42 +0000 2020, -118.131964, 34.177310, @CheyenneTheGeek Thank you!!! 🤗 
Bizzy_Balboa, Thu Apr 23 21:18:42 +0000 2020, -117.104989, 32.810012, Out in public and we run shit 
680_north, Thu Apr 23 21:18:42 +0000 2020, -80.240128, 43.534199, ladies all men are weenies just shoot your fucking shot cause you know they won’t 
Bonceited_borey, Thu Apr 23 21:18:42 +0000 2020, -83.804475, 27.698682, Type hungry 
alexdbiviano, Thu Apr 23 21:18:42 +0000 2020, -117.154269, 46.730822, @rose_beforehoes I’ll be default dancing! I’ll find you 
Benji_Skywalker, Thu Apr 23 21:18:42 +0000 2020, -86.791549, 36.200008, @Ronitaughtyou_ It depends what you calling a hit cause ... it might not be a tie 
tlallelisalinas, Thu Apr 23 21:18:42 +0000 2020, -118.194026, 33.938045, guys cancelaron la fiesta del rancho next to mine y si cancelan las del mío ima cryy😭 
BigDfutbol, Thu Apr 23 21:18:42 +0000 2020, -104.760861, 39.523531, I love this Scottish commentator working on his craft during the stay at home order @SportsSturm @RobStoneONFOX… https://t.co/UpeHQCIcBQ 
SSamaddar07, Thu Apr 23 21:18:42 +0000 2020, -77.163103, 39.087055, @sdgilk Congratulations to you. Postdoc @ThePedraLab 
MitchBurrow, Thu Apr 23 21:18:43 +0000 2020, -118.411907, 34.020789, @SourKoolaidShow That would probably go viral now more than ever. 
RevengOfThe4th, Thu Apr 23 21:18:42 +0000 2020, -100.076888, 31.168893, The best running back in the BIG 12? I was at this game and Pooka's speed looks like Tyreek Hill when he gets the b… https://t.co/QDZRmZ4lTX 
switherel, Thu Apr 23 21:18:43 +0000 2020, -80.897350, 35.002213, No thank you. 
pr9000, Thu Apr 23 21:18:42 +0000 2020, -86.011662, 30.283811, chaaaahming. https://t.co/iY080lzRiP https://t.co/3N6d74ZB92 
tvnatasha, Thu Apr 23 21:18:43 +0000 2020, -79.272570, 43.629311, @630CHED 😩 
PS_ImAStuckUpB, Thu Apr 23 21:18:43 +0000 2020, -81.705467, 41.495940, How I’m about to be sending Rob pictures, since he’s so obsessed with my feet being done😁 
DaBearOvaThere, Thu Apr 23 21:18:43 +0000 2020, -95.446486, 29.838495, @ScarProphet Speaking my language. 😃 
APittsABC6, Thu Apr 23 21:18:43 +0000 2020, -71.409662, 41.822501, What interviews look like these days...Tune in to @ABC6 at 5:30 to meet this PVD hairstylist who is getting her s… https://t.co/BVhPsd4wOQ 
Edringtonnnn, Thu Apr 23 21:18:43 +0000 2020, -118.411907, 34.020789, Yeah whatever! 
nooah_c, Thu Apr 23 21:18:43 +0000 2020, -117.104989, 32.810012, https://t.co/xRVkxbO4gT 
chartay__, Thu Apr 23 21:18:43 +0000 2020, -75.770041, 42.746617, No offense but some ppl don’t know when to stfu LMAO 
kcarvaajal, Thu Apr 23 21:18:43 +0000 2020, -81.367773, 28.501678, @Danielammmm Hay otro que fue el que vi, pero no lo consigo 🤔 
sgt_gtw_406, Thu Apr 23 21:18:43 +0000 2020, -85.978600, 35.830522, @Here4Trump2020 @realDonaldTrump @JoeBiden @TheDemocrats @SpeakerPelosi @POTUS Get over it or get the fuck out CHIN… https://t.co/n7BpPhAK5i 
anijahboyd, Thu Apr 23 21:18:43 +0000 2020, -115.061127, 36.184754, It’s cool that you uphold respect when I’m sitting in your face. But what happens when you gotta maintain that and… https://t.co/DdYsilN5Pk 
216Homer, Thu Apr 23 21:18:43 +0000 2020, -81.470103, 41.635356, @ReddHeadd_13 No, feel it’d be a waste like calling this. I saw on the news early next week it will be improved, supposedly 
jennywithIuv, Thu Apr 23 21:18:43 +0000 2020, -77.323052, 37.549010, I hate that I want this 
lizardlick1nc, Thu Apr 23 21:18:43 +0000 2020, -78.657837, 35.843981, AMEN... https://t.co/4bay1GF2Ri 
carolefishback, Thu Apr 23 21:18:44 +0000 2020, -122.678249, 45.518237, An excellent use of last year’s frozen blueberries (harvested outside my own window); Mickey’s refreshing smoothie… https://t.co/xdRtIrvjjG 
bustermj, Thu Apr 23 21:18:44 +0000 2020, -81.367773, 28.501678, @PostGrad_King 6 shots dropped into 6 white claws 
SaxMike71, Thu Apr 23 21:18:44 +0000 2020, -83.804475, 27.698682, @VodkaMuse @Scottcrates #viralload 
neyx10, Thu Apr 23 21:18:44 +0000 2020, -83.804475, 27.698682, @SergioJSiano 🤢 
JelonAlexander, Thu Apr 23 21:18:44 +0000 2020, -84.433106, 33.767195, A word 
JoeyGaskinsJr, Thu Apr 23 21:18:44 +0000 2020, -76.593943, 24.074967, I'm reading an article about how Taiwan has streamlined contact tracing using QRC codes at the entrances of business. 
cabns, Thu Apr 23 21:18:44 +0000 2020, -81.972705, 28.049601, If you’re thinking those running our government can’t get any worse ... 
GuijarroBrandon, Thu Apr 23 21:18:44 +0000 2020, -100.076888, 31.168893, EDC LAS VEGAS BETTER BE 2 WEEKENDS NEXT YEAR 😤😤😤 
AllenCr03829936, Thu Apr 23 21:18:44 +0000 2020, -117.851089, 33.842863, Andrew Cuomo and Chris Cuomo epitomize, the characters, in the movie Dumb &amp; Dumber. 
DEfine_ass, Thu Apr 23 21:18:44 +0000 2020, -76.593943, 24.074967, Y’all een know nothing bout crab legs and biters and Ine meaning no stone crab or king crab 
deLIZZcious, Thu Apr 23 21:18:45 +0000 2020, -122.178297, 47.325447, @CrashBandicoot @frontfangs C is for Cocaine 
Anthony_Lazzaro, Thu Apr 23 21:18:45 +0000 2020, -85.641142, 42.956412, Don’t sacrifice your social capital to try and make a quick but, which will only help you marginally. 
nalawitdaUZi, Thu Apr 23 21:18:45 +0000 2020, -73.948775, 40.655138, Chris Obannon is fire ! 
P_Ramsey, Thu Apr 23 21:18:45 +0000 2020, -80.846785, 35.209059, Realizing I’m dumb as bricks... what do I need to read to become smart? 
fallenange1234, Thu Apr 23 21:18:45 +0000 2020, -87.732013, 41.833585, i love that my cooking is appreciated 
KelzamGaming, Thu Apr 23 21:18:45 +0000 2020, -100.076888, 31.168893, I finally got a foil Yawgmoth! This is one of my favorite Magic cards of all time. The war between Yawgmoth/Phyrexi… https://t.co/pnD278LFzY 
bytesizedd, Thu Apr 23 21:18:45 +0000 2020, -123.123581, 49.257639, I hope the construction workers outside are enjoying my Viral TikTok Songs 2020 playlist that I’m playing at top volume 
omgzlolbrb, Thu Apr 23 21:18:45 +0000 2020, -83.574671, 41.656590, Chris's shinfo for today. Workout, shower, dinner, black af and try to find a way to watch the NFL draft! 
mondays_dark, Thu Apr 23 21:18:45 +0000 2020, -115.234435, 36.018805, @VivaMattyVegas @johnnykats @Johnnyd23 This will be on on our Facebook page, our website, Twitter and many other pl… https://t.co/x69HEyXEJM 
tmj_slc_manuf, Thu Apr 23 21:18:45 +0000 2020, -111.973830, 41.223000, We're hiring in #Ogden, UT! Click the link in our bio to apply to this job and more: Production Operator II at Fres… https://t.co/Vbn0NvDnzY 
twon2t, Thu Apr 23 21:18:45 +0000 2020, -122.435979, 37.770657, KIMETSU NO YAIBAAAAAA AND I GOTTA WAIT FOR DOG ASS SWORD ART FOR EVEN LONGER 
tmj_la_sales, Thu Apr 23 21:18:45 +0000 2020, -92.021281, 30.294309, Interested in a job in #Lafayette, LA? This could be a great fit. Click the link in our bio to apply: Seasonal Sale… https://t.co/gS3DDebhg1 
tmj_phl_edu, Thu Apr 23 21:18:45 +0000 2020, -75.195393, 39.958359, Elwyn is looking for teammates like you. See our latest #Education job openings, including "Speech Therapist", via… https://t.co/Nh9Ltv53Z1 
BalloquiGreg, Thu Apr 23 21:18:45 +0000 2020, -81.901860, 26.538733, As a good American citizen I would like to report this federal government violation of the guidelines… https://t.co/hAubvxRwQT 
MrSavage0327, Thu Apr 23 21:18:45 +0000 2020, -83.601802, 42.245713, @shvmelyss @pazpaz Hope it hurts god damn the emotion that song gives me ... fucccckkk 
KelzamGaming, Thu Apr 23 21:18:45 +0000 2020, -100.076888, 31.168893, aesthetic and macabre nature of Phyrexia always spoke to me. Whereas the duality of White-Black ("Orzhov") decks fa… https://t.co/n4NX0gFLDN 
FreeHeadband, Thu Apr 23 21:18:45 +0000 2020, -118.132071, 34.049352, IF YOU ARE UNINSPIRED OR UNMOTIVATED RIGHT NOW, YOU ARE BEING PLAYED HEAVILY.RECONSIDER!THIS IS ONE OF THE GREATE… https://t.co/YFHnikFRRe 
GraceTherriault, Thu Apr 23 21:18:45 +0000 2020, -71.091400, 42.780778, My home office is getting crowded. I wouldn't mind if she would write my paper for me😸 #wsparker #fitchburgstate… https://t.co/cZoncF0tUo 
danvock, Thu Apr 23 21:18:45 +0000 2020, -77.014398, 38.898603, Now I’m depressed 
TristenBenyi, Thu Apr 23 21:18:45 +0000 2020, -82.669467, 40.365160, anybody else feel guilty relaxing? like you should be doing something for school 24/7 ? 
Toetal_Vixen, Thu Apr 23 21:18:45 +0000 2020, -97.343915, 37.683897, @Sole_Artistry @foot_toons @Floridafootguy I pride myself on talking to all my followers, getting to know people, a… https://t.co/UUf7FKtYHy 
KelzamGaming, Thu Apr 23 21:18:45 +0000 2020, -100.076888, 31.168893, on perspective that was so interesting. He and Urza were not so different in what they were willing to sacrifice, a… https://t.co/BAkFP70wGd 
KendraFiona, Thu Apr 23 21:18:46 +0000 2020, -83.173867, 32.678207, Let’s Talk Autism https://t.co/oD6knGGw82 
CharlieHorowicz, Thu Apr 23 21:18:46 +0000 2020, -117.104989, 32.810012, @LedburyGas No Lower Lydbrook United v Kerne Bridge Town for you then? 
tmj_NC_it, Thu Apr 23 21:18:46 +0000 2020, -78.825562, 35.823483, Want to work in Morrisville, NC? View our latest opening: https://t.co/cqyadOYivc #BoozAllen #Analyst 
RideWithTyler, Thu Apr 23 21:18:46 +0000 2020, -111.547029, 39.499762, @JackPosobiec She's used to voting for senile old men. 
ChadSimmons_, Thu Apr 23 21:18:46 +0000 2020, -83.173867, 32.678207, 2022 versatile ATH in Georgia adds #Huskers offer. #GBR @NateClouse 
rigomarz, Thu Apr 23 21:18:46 +0000 2020, -118.411907, 34.020789, I made a crunhcwrap supreme :3 
cmac367, Thu Apr 23 21:18:46 +0000 2020, -82.914576, 42.584895, Hey AOC... it’s time for your nap. Shut up and go to sleep. #DumbDems 
Ignorant_Dre, Thu Apr 23 21:18:46 +0000 2020, -75.925021, 40.334119, Loyalty 
QuarkSpin, Thu Apr 23 21:18:46 +0000 2020, -86.779611, 33.298028, KSP in real life? 🤔 
TVCanopy, Thu Apr 23 21:18:46 +0000 2020, -116.238001, 43.598033, What a great #GrowSTRONGIdaho partner @Zamzows! We can keep planting more 🌲 🌳 together w/ #MyIdahoTree w/… https://t.co/gJJ1GdBIoJ 
cooper_nevon, Thu Apr 23 21:18:46 +0000 2020, -98.540651, 29.417501, !!!!! 
loukyparks, Thu Apr 23 21:18:46 +0000 2020, -85.722346, 38.195555, A beautiful evening picture of the Pavilion next to Hogan’s Fountain in Cherokee Park.📸: @pas812#cherokeepark… https://t.co/1h5q3gWxJA 
Whoiskingwise, Thu Apr 23 21:18:46 +0000 2020, -88.142512, 41.519556, Another 30 days eh........ @NBA2K welp....looks like it’s just me and you lmaoooo 
uamsnurses, Thu Apr 23 21:18:46 +0000 2020, -92.289595, 34.746481, Are you dedicated to making a difference in the well-being of all Arkansans? Come join our team here at UAMS.… https://t.co/YK5rkJx1xz 
BFBJSC, Thu Apr 23 21:18:46 +0000 2020, -77.604684, 41.117936, @WW_RickGrimes_D https://t.co/MzXvMpPPad 
Motormo40323662, Thu Apr 23 21:18:46 +0000 2020, -83.804475, 27.698682, @BuzzFeed Great now I’m crying like a girl! 
paigestrunk8, Thu Apr 23 21:18:46 +0000 2020, -84.772176, 43.593853, HAHAHAH the best times omg 
MarshellScott, Thu Apr 23 21:18:46 +0000 2020, -96.690937, 32.964484, @JimDeck59503918 Get treatment and stay positive 
_JordanAlyce, Thu Apr 23 21:18:46 +0000 2020, -86.142922, 39.779562, 😂😂😂 
Luis95Rodz, Thu Apr 23 21:18:46 +0000 2020, -104.622776, 38.269550, @Jaede_Kay They like actually fighting 
homer2right, Thu Apr 23 21:18:46 +0000 2020, -104.869534, 39.853366, On my way to Cardinals fandom #NFLDraft 
cryptosandicos, Thu Apr 23 21:18:46 +0000 2020, -117.851089, 33.842863, @NorthmanTrader Wait until the normies wake up about #blockchain and #cryptocurrencies! 
lauroholla, Thu Apr 23 21:18:47 +0000 2020, -73.184260, 40.726170, Pls stop @scooterbraun @BigMachine 
jaedubbbb, Thu Apr 23 21:18:47 +0000 2020, -115.223125, 36.232915, @colderdenwinter Lmfao not tik tok 😂 
JessamynMcIntyr, Thu Apr 23 21:18:47 +0000 2020, -122.357773, 47.818623, We will miss you today @McShay13 - best to you in your recovery and to your family 
believingican, Thu Apr 23 21:18:47 +0000 2020, -93.950572, 29.968215, @billbarnett65 @seanhannity @Hair4Trump Runny nose sounds more like a Coke shorter to me. 
Smalltide_, Thu Apr 23 21:18:47 +0000 2020, -95.158936, 29.668301, This is literally what I saw when I took salvia in 2011 
TarotMamba, Thu Apr 23 21:18:47 +0000 2020, -75.117998, 40.004866, It doesn’t really matter, because he has observed enough, he’s just sitting and waiting to move - when it’s time.L… https://t.co/HMcBQdLfZY 
FrankCarrollAPR, Thu Apr 23 21:18:47 +0000 2020, -104.724288, 38.285715, It’s so weird that the cats are suddenly social distancing... @ Liberty Point. https://t.co/NLMOjoWWdk 
ajkahoaka, Thu Apr 23 21:18:47 +0000 2020, -157.963480, 21.400791, Do people not understand that the government isn't shutting things down/closing them off for no reason???? Like what 
HiguchiJD, Thu Apr 23 21:18:47 +0000 2020, -111.917026, 40.765805, Op-Ed: John Cho: Coronavirus reminds Asian Americans like me that our belonging is conditional https://t.co/eGQ7Jb0zou via @YahooNews 
YoitsGilly, Thu Apr 23 21:18:47 +0000 2020, -97.935192, 29.895606, Masters and I’m getting back the money spent on this program......I’m a bobcat for life https://t.co/pVTzIiY5Lt 
SprinkleSnob, Thu Apr 23 21:18:47 +0000 2020, -95.446486, 29.838495, @ManifestingMila I’m proud of you and we definitely NEED you. 💖💞💕 
Dezzpepper, Thu Apr 23 21:18:47 +0000 2020, -118.159729, 34.035297, This is chaotic 
